gene,id,z
SOX5,2660,-2.694531
GDF11,4044,-2.69128
CLPB,7653,-2.690001
VSTM4,9203,-2.68943
FZD1,3175,-2.686315
DOK3,7464,-2.685973
EFNB2,792,-2.683564
SMPD1,2629,-2.683374
KCNT2,9664,-2.683161
AATF,5231,-2.682534
ORMDL2,5413,-2.680407
MFAP1,1658,-2.675048
MGAT4C,5051,-2.673422
NKX1-2,9811,-2.671824
HACD1,3524,-2.670127
SPATA6,5965,-2.66797
HERC6,6107,-2.667789
DST,293,-2.667242
SHISAL1,8094,-2.666111
GDF10,1037,-2.663857
ADA,44,-2.663324
TNIP2,7275,-2.660014
ZSWIM4,7176,-2.659112
NRGN,1873,-2.658755
SMAD6,1591,-2.657029
MAGIX,7459,-2.655748
S100A1,2493,-2.655515
ETHE1,4906,-2.653548
PLAG1,2055,-2.65106
RAB11FIP1,7544,-2.648554
SKIDA1,9755,-2.644619
SMIM12,8405,-2.644573
DIABLO,6549,-2.642145
GPR4,1105,-2.641543
VEGFA,2974,-2.641198
MIR99AHG,9786,-2.640385
UCK2,2953,-2.64021
GABRA4,996,-2.639633
ABCD2,105,-2.639321
SHC1,2560,-2.637807
FNDC3B,7105,-2.637121
NREP,3573,-2.635176
CACNG7,6924,-2.634847
NOTCH4,1852,-2.633525
PCDHB2,6517,-2.633257
KCNJ8,1461,-2.632599
RASSF5,7721,-2.632034
SNRNP25,7321,-2.62962
PSMD12,2248,-2.629572
MAP2,1608,-2.626421
CCM2,7724,-2.626063
AK2,94,-2.625876
MCOLN1,6687,-2.624894
TPRG1L,8680,-2.623287
IDH2,1331,-2.623005
PPP2R1B,2139,-2.62297
BMP6,283,-2.619306
SEC23A,4174,-2.61869
ZNF487,9936,-2.617751
DHRSX,9288,-2.617525
PLPP7,8004,-2.617224
MRPS22,6603,-2.617001
ERI3,7227,-2.616766
SLC25A33,7877,-2.616583
PNPLA3,7584,-2.616406
TIPARP,5113,-2.616047
NMI,3491,-2.615515
CCDC149,8219,-2.614851
GMNN,5571,-2.613844
SGCD,2548,-2.612699
TBC1D19,6257,-2.612533
SLC39A13,8228,-2.610011
ADAM23,3343,-2.607228
GALNT13,8448,-2.607166
PSPH,2252,-2.604971
S100A13,2499,-2.603231
OSBPL8,8458,-2.600723
TOM1L1,3942,-2.596124
DNM3,5152,-2.594714
IMP4,8321,-2.592345
GRIK1,1137,-2.590159
OPRM1,1905,-2.588879
MAP2K4,2539,-2.588742
SLC35F1,9372,-2.585664
HLCS,1248,-2.585266
RALBP1,4380,-2.585009
RHOQ,4890,-2.58375
PPARD,2116,-2.583181
ALAD,95,-2.578182
TRMT10A,8345,-2.578039
ZFPM2,4877,-2.577459
PRELID1,5306,-2.576433
EIF4E2,3649,-2.576148
PTPRK,2283,-2.576082
LRP4,1566,-2.575535
CPT2,582,-2.574222
ARHGAP9,7053,-2.571918
KCNH7,8160,-2.571913
TMEM120A,7769,-2.568838
C1RL,5677,-2.565824
ILVBL,4417,-2.562512
CCDC110,9431,-2.55882
ADTRP,8007,-2.556968
NHS,1832,-2.556953
PRKCD,2170,-2.551327
HHIPL1,7914,-2.54684
LCMT2,3841,-2.546281
BCL7C,3560,-2.545932
NEDD8,1799,-2.545096
PLS1,2073,-2.544729
ARL4C,3989,-2.541466
RANBP2,2331,-2.540462
GDPGP1,9813,-2.539347
TMEM185B,7263,-2.539307
SERTAD4,6534,-2.536442
LMO3,6478,-2.534981
PINK1,7158,-2.531306
FUT8,978,-2.52801
ODF2,1896,-2.527944
PHLDA3,4968,-2.527445
RGCC,5385,-2.526906
TTC12,6090,-2.524943
ACOX3,3171,-2.522698
ORC4,1907,-2.521714
EPB41L2,837,-2.517954
PCP4L1,9973,-2.515847
SCAMP3,3961,-2.514757
SUCLA2,3364,-2.514074
TTC9,4920,-2.513362
TMEM160,6083,-2.512876
RHOF,5942,-2.51169
MIEF1,5927,-2.511498
GNG3,1084,-2.510937
CAVIN2,3199,-2.510403
SLC6A8,2592,-2.507726
LARP4B,4753,-2.50747
DAPK1,663,-2.501321
AEBP1,80,-2.500955
TMX2,5582,-2.496238
UBE2E1,2936,-2.495211
AQP11,9465,-2.494785
KCNG1,1453,-2.492025
WIPF2,8924,-2.485951
FARSA,905,-2.485605
SLC49A3,7836,-2.483508
GPKOW,5316,-2.482096
ZNF219,5653,-2.480976
CCDC121,7332,-2.479953
HSPA1L,1297,-2.476148
CYC1,647,-2.475338
HSPA8,1300,-2.473299
OXSR1,3901,-2.471001
KIT,1490,-2.469514
FOXC1,946,-2.467405
EPM2A,3110,-2.46711
LOC100129034,9997,-2.466895
CORT,568,-2.466131
DNAJB9,1635,-2.465978
GHITM,5268,-2.465905
PITPNB,5002,-2.464237
SOHLH1,9856,-2.46349
CAMKMT,7417,-2.462454
BACH1,246,-2.461843
GAD2,1007,-2.461277
ITPK1,1425,-2.46108
ELOVL5,6945,-2.460517
ATP2B2,214,-2.457518
ANKRD35,8955,-2.457309
ESRRA,862,-2.455901
RRBP1,2480,-2.455809
LNPK,7623,-2.454462
RCN1,2361,-2.45436
DOC2B,3207,-2.451406
SNCAIP,3730,-2.448442
OSBPL2,3869,-2.444332
ST3GAL2,2567,-2.443781
TCTEX1D1,9227,-2.442868
CGRRF1,4274,-2.442617
PARS2,5110,-2.442328
CCDC80,9013,-2.438918
STX19,9872,-2.43675
COX10,575,-2.43511
PELO,5877,-2.429478
ATF1,199,-2.428501
CD83,3569,-2.428116
HEXIM1,4246,-2.426727
FBXO8,5205,-2.425382
PRKCQ,2178,-2.424777
NIPSNAP1,3236,-2.423739
COTL1,4871,-2.423285
PLA2G5,2054,-2.420095
SELENOH,9464,-2.419776
NT5C2,4655,-2.418333
CROT,5984,-2.416466
ZNF267,4087,-2.415891
ST20,9828,-2.41368
PAPSS2,3471,-2.411681
PDE4D,1970,-2.410417
G3BP1,4003,-2.408518
TRPT1,7748,-2.406949
SVOP,6315,-2.404143
SESTD1,8237,-2.403686
IL1RAP,1360,-2.402959
SLU7,4220,-2.402002
HTR5A,1317,-2.401597
ZNF84,3037,-2.398696
NT5E,1876,-2.398206
NFKB1,1823,-2.397415
CYP2E1,649,-2.396172
LSS,1572,-2.395942
POU3F1,2109,-2.394755
GAREM1,7096,-2.39146
DYRK1A,762,-2.39074
RNF214,9445,-2.389686
SCAMP4,8397,-2.385665
MTUS1,6757,-2.381377
ZCCHC9,7856,-2.380323
STAG3L4,7144,-2.375905
SPATS2L,5127,-2.375673
BTBD11,8588,-2.375658
COL16A1,562,-2.373766
INTS13,6400,-2.373079
MOB2,7634,-2.371032
GLIPR1,4421,-2.36768
GPR149,9667,-2.367375
GOLGA7B,9851,-2.36643
TNS3,7093,-2.364594
KLRC2,1493,-2.362817
TNFAIP6,2864,-2.36248
SYT3,7865,-2.361876
IDH1,1330,-2.36147
POU3F3,2111,-2.357952
ZDHHC4,6175,-2.356981
MAPKAPK3,3097,-2.355692
ELP1,3241,-2.354579
MORF4L1,4382,-2.354252
OXR1,6138,-2.353808
STMN2,4446,-2.353179
SEC31A,4606,-2.351222
UBE2Q1,6333,-2.350171
HPF1,6089,-2.349125
CYB5R1,5828,-2.346274
VWA8,4703,-2.343676
PLEKHG5,6724,-2.343298
ZNF239,3143,-2.343281
DDA1,7220,-2.342326
STK17B,3554,-2.340197
EDN3,777,-2.339682
CYP51A1,654,-2.339243
SCG3,5418,-2.338385
TRAPPC9,7744,-2.336546
COPS9,8985,-2.336432
ZAP70,3013,-2.334099
STUB1,4070,-2.333188
PCDHA11,6519,-2.332426
ZNF250,6907,-2.331768
SHROOM2,155,-2.330121
NUMB,3302,-2.328572
C20orf27,6092,-2.327007
ARHGDIA,177,-2.325344
ZNF469,7959,-2.325169
CCDC102B,7426,-2.321662
TMTC3,9094,-2.321633
FHL3,938,-2.321428
ATP7A,234,-2.319058
MYADML2,9415,-2.317976
YES1,3008,-2.315776
HSDL2,7870,-2.315605
CBLN1,384,-2.314865
JDP2,8602,-2.314258
SLC32A1,8841,-2.31288
FLT3,956,-2.312537
CA13,9741,-2.30788
SYNPO2,9184,-2.306416
FDX1,918,-2.305603
TMX1,7637,-2.305519
FRMD6,8599,-2.304881
STRBP,6281,-2.303236
CHDH,6285,-2.300222
EPHX4,9385,-2.299535
THAP9,7379,-2.29941
OBSCN,7796,-2.299065
LRRC73,9346,-2.298918
FITM2,8704,-2.298259
PTPN13,2272,-2.297281
DNM1L,3956,-2.296284
GPR68,3135,-2.296109
CAMK2A,356,-2.295999
PTRH2,5807,-2.292993
SCARB2,412,-2.292938
EIF1B,4077,-2.291899
PPP2R2D,6463,-2.291827
RBPMS2,9686,-2.289938
CERS4,7313,-2.289136
ZFP69,9627,-2.288856
RFX4,2381,-2.288231
CIAPIN1,6631,-2.288068
MYO6,1757,-2.2877
HMG20A,4108,-2.287656
LRCH1,4731,-2.287563
PPIE,4157,-2.287467
EGR1,799,-2.287122
GBA2,6856,-2.286297
DAZAP2,3824,-2.285992
GCC2,3741,-2.285256
CORO2A,2994,-2.283771
PSME4,4759,-2.28092
HCN2,267,-2.280688
KLF3,5673,-2.280607
MTAP,1719,-2.280509
FAM20B,3885,-2.28023
GRASP,9097,-2.280036
INHBA,1384,-2.277542
SMCO4,6596,-2.277248
FIZ1,8043,-2.274805
TGFB2,2810,-2.272484
COPS5,4412,-2.272171
SHD,6610,-2.271407
PIN1,2046,-2.2707
CMYA5,9265,-2.266902
TMX3,5936,-2.265633
ABLIM1,1542,-2.261306
TRPV3,9116,-2.260842
CACNG2,4112,-2.257844
EIF5,811,-2.257668
GRIN2A,1143,-2.255282
C3orf58,9284,-2.254797
RASSF8,4516,-2.254428
MBD2,3423,-2.253211
THY1,2826,-2.249767
VGF,2977,-2.248182
LRRK1,7369,-2.247538
APEH,146,-2.245079
HSPB2,1302,-2.242205
MED8,8393,-2.242022
ZNF232,3073,-2.239641
MAP3K13,3517,-2.237904
CD164,3346,-2.237856
ZNF608,6756,-2.237111
LAP3,5572,-2.235394
ZNF576,7282,-2.233529
LIFR,1539,-2.232613
FAM78B,8962,-2.231946
KCNMB4,5352,-2.230729
EIF5B,3758,-2.230224
ATP13A2,4867,-2.229863
SLC40A1,5503,-2.228599
TOB2,4310,-2.228078
ANK1,124,-2.227466
NLN,6746,-2.224427
KCNA1,1441,-2.22303
SLC30A4,3076,-2.221558
BCLAF3,9439,-2.220294
SCN1B,2514,-2.219996
EPHX2,848,-2.219521
RRP15,5561,-2.219436
ARL6IP5,4208,-2.21939
KCND2,1450,-2.217055
DCP2,9152,-2.216506
ABHD3,9189,-2.215856
ADAMTSL3,6684,-2.215481
NDUFA9,1782,-2.213819
C8orf82,9870,-2.213692
FAM20A,5998,-2.213607
TTC37,3745,-2.213603
MOSPD1,6526,-2.211966
SERPINH1,385,-2.211668
EHF,5214,-2.210995
INHBB,1385,-2.210361
SULT1C4,5313,-2.21002
R3HDM2,4601,-2.208939
SSR1,2694,-2.206706
KLHL32,8440,-2.205728
ACSF3,9213,-2.20513
RUNX2,380,-2.204788
ADGRE5,426,-2.20456
ACADM,16,-2.203121
MTRF1L,5945,-2.203081
TMEM203,8360,-2.202907
AGRN,9738,-2.202561
TP53BP2,2875,-2.201513
DTNB,748,-2.199901
HOOK2,5460,-2.19966
PBX1,1941,-2.199163
CEND1,5680,-2.199024
PICALM,3168,-2.198762
KCNN1,1473,-2.195998
DACH2,8541,-2.1953
FAM219B,6681,-2.193417
SLC35C1,6282,-2.193356
LZTS1,4497,-2.192725
RREB1,2481,-2.192632
CFL2,476,-2.192006
LDB2,3481,-2.189948
ROGDI,7335,-2.189923
DSCC1,7244,-2.188779
PAMR1,5072,-2.188495
COA1,6409,-2.188058
TDRD3,7639,-2.187501
CDC42EP4,4951,-2.185351
GAPDH,1019,-2.182385
AAK1,4593,-2.18231
HYAL3,3183,-2.181906
RELN,2213,-2.180718
MAPK9,2189,-2.17874
CRIP2,591,-2.177117
L3MBTL4,8223,-2.17696
MACF1,4913,-2.176374
PREPL,3708,-2.174739
RHOBTB1,3870,-2.170463
ATP2B1,213,-2.170459
NUS1,8505,-2.170147
KATNAL2,7710,-2.16771
RNF111,6002,-2.164935
CASC4,8399,-2.162579
ZNF385B,8994,-2.162529
TAF9B,5796,-2.16211
MRPL21,9309,-2.162108
BMT2,9051,-2.161498
TRMT10C,6067,-2.160326
CDC14C,9162,-2.15994
GALR1,1013,-2.158275
RNF144B,9419,-2.157365
GGNBP2,7449,-2.156077
PPIC,2123,-2.155406
IGSF11,9024,-2.153993
ICA1L,8726,-2.151818
PKD2L1,3459,-2.148419
EXOC8,8964,-2.147945
SSSCA1,4201,-2.146989
MCUB,6111,-2.146523
ZNF358,8835,-2.145049
GCC1,7299,-2.1442
SRARP,8967,-2.141814
PER3,3390,-2.138987
CCDC158,9631,-2.138452
CIT,4459,-2.137242
RERGL,7403,-2.136521
UQCR11,4407,-2.135624
SAP30L,7362,-2.133554
SYDE2,7827,-2.13316
ANOS1,1439,-2.130637
GDE1,5782,-2.129345
ZC3H12C,8126,-2.127535
AGGF1,6155,-2.127381
NDEL1,7650,-2.127376
SYNJ1,3392,-2.127339
VWC2,9732,-2.126561
SCO2,3922,-2.126349
ALDH1B1,101,-2.125801
GLUL,1068,-2.125719
ASPH,196,-2.125712
EIF3B,3308,-2.124923
RALY,4632,-2.123778
FBXL15,7281,-2.123127
C11orf97,9940,-2.120912
SLC14A1,2605,-2.120232
PPIB,2122,-2.11897
C4orf19,6253,-2.117167
NRIP1,3148,-2.116494
RRP8,4857,-2.115981
APCDD1,8929,-2.115717
SVBP,9723,-2.115675
SH3GLB1,5599,-2.115461
TMEM164,7837,-2.114957
SPATA2,3837,-2.114139
CHRNA2,499,-2.114096
LRRC32,1020,-2.112719
MTRR,1728,-2.11225
DNAJC4,1308,-2.112038
CLU,520,-2.111732
CTDSPL,4042,-2.110556
RDH10,9064,-2.110273
MRPS18B,5382,-2.110031
ARHGEF7,3396,-2.109703
ESYT1,4839,-2.109601
TM7SF2,2854,-2.109286
SEPSECS,5592,-2.105258
MYPOP,9619,-2.105175
RAMP3,4069,-2.103993
FBXL18,7499,-2.103957
INO80C,8648,-2.10071
VWA3A,8903,-2.099969
MRAP2,8382,-2.098528
PRKCE,2171,-2.098155
ZSCAN9,3062,-2.097861
PDHB,1982,-2.095832
INSIG1,1391,-2.095628
SDHD,2533,-2.095099
SLITRK5,5150,-2.094573
FMNL2,8441,-2.093531
HECA,5822,-2.092094
ACADL,15,-2.091167
ELMO3,7395,-2.090921
ATF4,201,-2.088998
C2orf80,9793,-2.088313
NEBL,4198,-2.08797
SPARCL1,3188,-2.087654
COX4I1,570,-2.086754
RAB39A,5993,-2.078003
TRHDE,5481,-2.076439
CRYBB1,598,-2.075906
ATP6V0E1,3445,-2.075682
SDAD1,6179,-2.07532
MBOAT2,8719,-2.075083
HARS,1204,-2.071474
FRK,973,-2.071377
PRELID3B,5557,-2.070261
RBMS2,2358,-2.069508
OCEL1,7328,-2.069345
PCBD1,1944,-2.068864
MTMR2,3410,-2.06807
ZMAT4,7366,-2.06679
NFYA,1828,-2.066315
C14orf119,6114,-2.066155
CALM3,353,-2.065515
MND1,7798,-2.064945
ORAI1,8021,-2.064408
FANK1,8302,-2.060958
RAB1A,2308,-2.060862
MANSC1,5987,-2.058486
RSPH3,7768,-2.05832
TMEM191A,7849,-2.057638
SPTBN4,6868,-2.057329
SERTAD4-AS1,9925,-2.056892
ZNF680,9637,-2.054984
WDR45,4480,-2.054804
ANKRD50,6680,-2.053767
EFHC2,7555,-2.052583
GPER1,1115,-2.051873
AK3,5535,-2.051817
BLOC1S3,9777,-2.049204
C1QC,313,-2.049066
MYADM,8256,-2.045644
LOC100294362,10023,-2.045534
GOLPH3L,6206,-2.04228
TMTC2,9093,-2.040457
GSK3B,1163,-2.036741
TMEM204,7343,-2.035551
LDLRAD4,326,-2.035443
LAMC3,4093,-2.035153
DDIT4L,8477,-2.034735
VSTM1,9526,-2.032479
KIFAP3,4635,-2.03245
HAT1,3243,-2.032043
NR3C2,1680,-2.031501
DOK6,9317,-2.028521
TMX4,6533,-2.028436
TXNDC16,6776,-2.027776
PHYH,2027,-2.026828
CACNB1,342,-2.025077
HIP1,1222,-2.024888
CD8B,404,-2.020932
DYNLT1,2789,-2.020089
BHMT2,4999,-2.017906
GLCE,5142,-2.015326
LIN52,8264,-2.015277
VTI1B,4178,-2.015098
ITPKA,1426,-2.01085
NKG7,1835,-2.010529
C8orf46,9406,-2.010345
PDGFRA,1977,-2.008918
ABHD8,7301,-2.008361
CRISPLD1,7740,-2.00822
FLRT2,5008,-2.007931
LYSMD2,9438,-2.00736
MYLK2,8097,-2.004042
AKAP11,4509,-2.002098
TCOF1,2784,-2.00183
NEU4,8724,-2.001225
RNF128,7307,-2.000818
RFTN1,4750,-1.998089
SERINC3,4394,-1.998015
PCGF3,4100,-1.997485
HS6ST3,9461,-1.994225
ZIC5,8107,-1.994171
DUSP7,758,-1.993105
PRDX2,2790,-1.992935
RNF43,6049,-1.991106
ITIH5,7599,-1.991022
CSF2RA,607,-1.987436
AGTPBP1,4809,-1.986399
SEMA3G,6591,-1.984962
SH3BGRL3,7704,-1.984732
ZNF25,9304,-1.98053
SLC15A2,2606,-1.980273
ZEB1,2777,-1.977249
TOMM34,4392,-1.976921
MTHFD2,4323,-1.976883
ACTR2,3977,-1.976036
MLST8,7041,-1.973559
ADAMTS19,9183,-1.972883
NDUFAF8,9513,-1.97207
SRPRB,6894,-1.969577
AKTIP,7062,-1.967398
HADHB,1202,-1.967272
IRF2BP1,5180,-1.966145
OAF,9321,-1.965959
KNDC1,8112,-1.963922
MCF2L2,4713,-1.96362
MB21D2,9014,-1.961758
RNASEL,2401,-1.961138
SHC2,5021,-1.959599
SOCS4,8600,-1.959301
BSPRY,6023,-1.959131
RLBP1,2397,-1.957338
COL6A1,551,-1.957174
ERRFI1,5897,-1.956181
MPND,8064,-1.95584
NR1D2,3912,-1.954945
FAM174B,9829,-1.954199
COMMD9,5415,-1.953521
GSS,1166,-1.952467
NDUFV1,1792,-1.951254
TMEM106A,8402,-1.950758
REEP4,7586,-1.95063
MRPL20,6126,-1.949198
RECQL,2365,-1.948308
ABTB1,7576,-1.947503
CXCL14,3695,-1.947127
DECR1,688,-1.945864
FADS1,1549,-1.945596
TSNAXIP1,6448,-1.94514
PCDHB5,5188,-1.944771
VPS36,5566,-1.944643
USP12,9292,-1.942314
SYTL4,8362,-1.942265
COLGALT2,4724,-1.9405
CYYR1,8508,-1.939581
SLC25A36,6197,-1.938621
RNF8,3455,-1.93653
KLRC1,1492,-1.93649
KCNH1,1454,-1.935924
FEM1B,3986,-1.934332
MLYCD,4880,-1.933738
GFRA2,1044,-1.933467
DHX32,6418,-1.931514
MRTO4,5627,-1.930947
ERG,861,-1.929844
SCARA3,5744,-1.92773
ATP6V0A1,232,-1.927702
ANKRD17,5156,-1.926632
HUNK,5504,-1.926286
PRKCH,2173,-1.923659
CPAMD8,5300,-1.9221
METTL13,5791,-1.920415
SHKBP1,8317,-1.919406
INPP5J,5289,-1.917908
YBX1,1874,-1.917778
GNG12,6501,-1.914161
MAP3K20,5848,-1.912807
KCNJ10,1463,-1.911799
ANGPT2,123,-1.910684
NIPAL3,6682,-1.909244
LAGE3,3162,-1.907299
GCA,5033,-1.907092
CENPF,472,-1.906811
KLHL5,5590,-1.906809
ROBO1,2406,-1.905133
KIFC2,8217,-1.904171
DYSF,3166,-1.90407
ACSL6,4817,-1.903882
KCNIP3,5507,-1.903857
ABHD6,6716,-1.90364
ACSL3,897,-1.902333
KIAA1549L,5020,-1.902145
KCNS3,1482,-1.901168
SLC19A2,4215,-1.900559
MFHAS1,3551,-1.898983
BATF2,8499,-1.898288
PMP2,2084,-1.896829
POLR3D,288,-1.896494
SFRP1,2541,-1.895805
AAGAB,7375,-1.889828
GORAB,8295,-1.888761
SECISBP2L,3788,-1.888216
NOP16,5758,-1.887047
FGFR1,928,-1.886848
LRRC38,8669,-1.886402
MRPS11,7148,-1.886319
GNA13,4277,-1.882613
FAM53C,5691,-1.878903
PRR13,5919,-1.878439
TMEM184C,6413,-1.878314
RWDD2B,3963,-1.878054
UBE2Q2,8322,-1.877795
RBBP8,2353,-1.877509
OPLAH,5243,-1.87719
TSPAN18,8162,-1.876824
DOK7,9562,-1.876191
ZBTB16,3046,-1.874906
RAB29,3425,-1.874713
UBL7,8078,-1.8745
EMG1,4146,-1.872455
PCYOX1,5748,-1.87242
ID4,1328,-1.871733
SH3BP2,2554,-1.87152
GABRD,1001,-1.87118
FAM216A,5456,-1.870817
STK24,3198,-1.870709
ADORA1,62,-1.870577
ABCD3,2298,-1.869326
AMOT,9054,-1.868142
CDK7,450,-1.867767
NFE2L3,3718,-1.864808
SLC7A8,4887,-1.864776
MRPL39,5893,-1.863277
SLC25A15,4015,-1.862761
RASSF3,9485,-1.862604
DPY19L1,4833,-1.862594
SNX3,3332,-1.862247
TDRD10,8666,-1.861473
EBF1,767,-1.861236
ATP6V0B,230,-1.860906
EHBP1L1,9397,-1.860627
COQ10B,7541,-1.860086
RETREG1,5921,-1.85872
RDX,2364,-1.856292
CLIC5,5864,-1.852806
NSUN4,9750,-1.852398
RNF11,5250,-1.851343
DCUN1D5,7866,-1.850046
CDC27,431,-1.849633
NAGLU,1766,-1.84838
ZHX3,4693,-1.847406
SYS1,8165,-1.846482
URM1,7663,-1.846478
SPOCK3,5542,-1.84618
NOVA1,1854,-1.845922
KLHDC3,8503,-1.845898
BCKDHB,260,-1.845795
MAP4K3,3224,-1.843726
CD99L2,7741,-1.843486
GNA14,3732,-1.843034
KLHDC8A,6217,-1.842321
PUM3,3893,-1.842129
CEP83,5618,-1.839368
PPP1R7,2135,-1.837816
MAX,1618,-1.837738
CST3,615,-1.83732
RNF208,9976,-1.835886
VAV1,2969,-1.833755
RBL2,2355,-1.832236
RPP25,6057,-1.831575
RASGEF1C,9418,-1.830399
CCDC18-AS1,10006,-1.829598
CLEC16A,4799,-1.829407
STK10,2712,-1.828762
TOMM40L,7826,-1.828508
MEX3C,5699,-1.828389
DCC,670,-1.828348
NKD2,8104,-1.828048
FGFR2,931,-1.82763
RCBTB1,6213,-1.826368
PLEKHF2,7352,-1.826063
ADAM33,7580,-1.825327
KIF3C,1486,-1.823612
YPEL5,5804,-1.823244
HS6ST1,3614,-1.822464
ARPP19,4314,-1.82231
GATAD2A,6019,-1.821591
ZNF7,3020,-1.821552
RFXANK,3288,-1.820597
REST,2369,-1.820364
PPP1R14C,7682,-1.819702
PIR,3253,-1.819627
FGFRL1,5874,-1.817586
HSBP1,1287,-1.816576
MRPL36,7151,-1.815905
RGMA,6611,-1.815333
CSPG5,4279,-1.814652
ZBTB7A,5711,-1.814569
UBAC1,4140,-1.814466
DEXI,5371,-1.813879
PERM1,8000,-1.813799
AP4S1,4481,-1.813631
RPS6KB2,2459,-1.81159
ELOVL6,7241,-1.81103
SYTL3,8361,-1.810073
SDK1,9361,-1.80886
EGR2,800,-1.807114
KCNK3,1470,-1.805237
SERPINB9P1,9356,-1.803519
ITGB5,1420,-1.803402
METTL8,7419,-1.803129
CALHM1,9410,-1.802738
MT1E,1711,-1.801189
C3orf18,5629,-1.800901
CUL2,3211,-1.800871
MAD1L1,3184,-1.800261
RADIL,6385,-1.798066
AXL,242,-1.79796
MIOS,5924,-1.797897
MMACHC,5111,-1.797655
ODR4,6079,-1.797586
ZBTB24,3844,-1.796845
IKZF2,4572,-1.796734
PCBP3,5885,-1.796634
IPO5,1501,-1.795501
FAM234B,6813,-1.794073
STAM2,4066,-1.793824
TMEM119,9614,-1.792811
ABCB9,4896,-1.7923
MSN,1706,-1.790902
WDFY3,4666,-1.790503
OGFOD1,6227,-1.78923
EPS8,852,-1.788925
NRSN1,8853,-1.788821
PRPF38A,8062,-1.788177
FAM136A,8036,-1.787305
ALS2CL,9450,-1.786573
LOC441666,9896,-1.785676
PDIA2,7085,-1.784799
HTRA2,5357,-1.784234
FUT10,7988,-1.783359
COX7B,574,-1.782943
BCKDK,4081,-1.780824
VEZT,6335,-1.779777
KLHL42,6775,-1.778883
SLC39A11,9249,-1.778135
TPT1,2885,-1.776202
CHST9,7715,-1.773369
NABP2,7228,-1.772111
PDGFA,1975,-1.771673
BLOC1S6,5200,-1.771464
SCD5,7478,-1.768417
HHATL,6734,-1.76809
GGT5,1050,-1.766801
STAMBP,4249,-1.766689
SELENON,6686,-1.766264
MRAS,4573,-1.764616
RHOB,169,-1.76328
SLC2A10,7628,-1.762
SPTBN5,5703,-1.760705
NUDT8,9404,-1.758635
STEAP1,5242,-1.757491
TMEM79,7883,-1.757374
ZNF622,8184,-1.756893
DNASE1L1,721,-1.755751
FZD3,3112,-1.755062
NSL1,5091,-1.754352
SNAP23,3350,-1.753591
DIAPH3,7673,-1.753542
PDE4B,1968,-1.751849
SHOC2,3122,-1.751693
CLEC14A,9102,-1.751297
AHCYL1,4311,-1.751175
EDNRB,779,-1.751009
KCNC3,1449,-1.749933
LTBR,1577,-1.74884
DUSP4,756,-1.748738
1-Mar,7092,-1.745706
ADORA2B,63,-1.743616
DLGAP4,4588,-1.74156
EPHB3,845,-1.741537
SEPHS1,4640,-1.741493
MMAB,9606,-1.741415
STS,184,-1.740694
SS18L1,5146,-1.739679
ZNF385A,5098,-1.739454
SUCO,5741,-1.738377
PFKFB3,2008,-1.736708
SLC10A4,9258,-1.736476
DDX39A,4039,-1.735512
SYT2,8690,-1.733979
MYH10,1747,-1.733472
CHAT,480,-1.731382
ANXA3,132,-1.729943
NPAS1,1857,-1.728102
ZNF100,9128,-1.727805
TRIM3,4244,-1.725653
MT1M,1715,-1.725219
COL4A3BP,3970,-1.72218
MRPS9,7149,-1.721894
ANGPTL4,5615,-1.720257
NDUFAF6,8810,-1.720116
DNAJC1,7036,-1.719945
ALDH6A1,1685,-1.719944
SLC1A1,2576,-1.71762
ANKRD29,8928,-1.717028
PON2,2104,-1.715797
RXRA,2489,-1.715772
ACSF2,7542,-1.715349
TRMU,6379,-1.714983
FLOT2,954,-1.714745
FOXO4,1679,-1.714733
RWDD1,5728,-1.71286
SRPK3,5232,-1.711886
BCL7A,266,-1.709231
RNF40,3828,-1.708982
NDUFA4L2,6581,-1.7069
GNA15,1074,-1.705422
VAC14,6384,-1.705376
MFSD3,8411,-1.705004
SNN,3169,-1.704495
PTPRF,2279,-1.703046
PLEKHA1,6928,-1.702589
PANX1,5016,-1.698408
LRRC8A,6536,-1.698197
CDIPT,4141,-1.696947
JKAMP,5769,-1.696546
TBC1D30,4831,-1.696444
TMCC1,4677,-1.6956
GLDC,1060,-1.694854
NOC3L,7047,-1.694252
SLC48A1,6358,-1.693631
CTSD,632,-1.693383
MAPKAP1,7260,-1.69306
VAMP5,4320,-1.692314
AMER1,8827,-1.691127
RINL,8662,-1.690388
AFF4,5290,-1.690004
C1orf52,8950,-1.689518
NRG1,1220,-1.689032
ICK,4598,-1.688922
PRDX4,4207,-1.688557
COMMD10,5731,-1.687653
CAMK4,355,-1.685617
RUNDC1,8917,-1.684591
SDC3,3761,-1.681256
RFPL2,4299,-1.681071
FZD8,3179,-1.680439
TRPS1,2903,-1.680366
PHLDB2,8157,-1.680361
CDK5R2,3431,-1.679792
CDC14A,3259,-1.679129
SYT10,9654,-1.679044
ANKRD34A,9535,-1.678187
FOXS1,947,-1.677664
ZC3H8,7938,-1.677137
RECQL5,3617,-1.676864
PCDHGC3,1947,-1.67591
YAP1,4134,-1.675222
ABHD5,5598,-1.673684
ZFHX2,8116,-1.673229
HSPB6,8661,-1.672417
RFTN2,8728,-1.671984
B4GALT3,3322,-1.671248
ITGA6,1397,-1.670793
SLC7A2,2596,-1.669966
EVI5,3085,-1.669696
SNX18,8381,-1.669082
