gene,id,z
LONP1,3597,-1.522532
VSTM2B,9659,-1.522293
DNAH12,9256,-1.519888
RFX4,2381,-1.519336
ATP5MPL,3699,-1.51791
RETREG1,5921,-1.516072
GRIP1,4886,-1.513863
SELENBP1,3444,-1.513823
NOS1,1847,-1.512414
WIF1,4505,-1.512135
TNNT3,2869,-1.51023
CIDECP,9022,-1.509939
SYK,2732,-1.509689
ATG12,3506,-1.509631
LANCL3,9676,-1.50935
C11orf1,7103,-1.509247
IPO13,3759,-1.508828
VLDLR,2983,-1.505649
EVL,5753,-1.504013
TMEM42,8759,-1.503938
TMEM215,9845,-1.503562
CCDC30,9984,-1.50338
COPS9,8985,-1.502485
UPP2,9004,-1.502302
PREX2,7552,-1.501892
HIST3H2A,8318,-1.501315
SNX4,3331,-1.499371
GFOD2,7658,-1.498616
MLF1,1674,-1.496259
CASP6,372,-1.495146
ZNF75D,3035,-1.494787
SLC25A42,9529,-1.493561
DBP,669,-1.492521
C9orf78,5841,-1.490432
CDIP1,5486,-1.489716
DHPS,697,-1.489297
PRPF8,4235,-1.48739
NDUFB2,1785,-1.486828
CCDC87,6225,-1.48678
BAG3,3684,-1.485558
ALG14,9221,-1.484079
FAM50A,3502,-1.484067
CNMD,4437,-1.483692
CXADR,642,-1.482859
PRPH2,2363,-1.48031
CCDC28A,5077,-1.47804
DOK7,9562,-1.477659
MERTK,4165,-1.476705
ECHDC1,6474,-1.472915
ZNF710,9715,-1.471978
FBXW4,2561,-1.471954
RNF19A,5075,-1.467663
NPY,1850,-1.467594
RNF152,9324,-1.462113
RABL3,9550,-1.461881
RNF135,7882,-1.461276
AHSG,91,-1.459219
ADAM11,1634,-1.459122
GLUD1,1067,-1.458419
MAMLD1,3946,-1.45782
WNK2,7182,-1.456197
CPE,577,-1.455474
CKB,505,-1.45475
PDE5A,3304,-1.454504
NUDT22,7892,-1.454215
NHS,1832,-1.452436
KCNC3,1449,-1.451398
TRIM3,4244,-1.449246
SHKBP1,8317,-1.448582
FAM43B,9135,-1.448099
COX7B,574,-1.447853
CYS1,9190,-1.444295
UQCR11,4407,-1.443638
RIT1,2396,-1.443575
HS3ST2,3906,-1.442514
MRPS23,5805,-1.438861
AK3,5535,-1.438642
ABI2,4006,-1.437448
KCTD21,9478,-1.435546
CBLN4,8843,-1.435358
GDPD5,7638,-1.435335
MEPCE,6535,-1.4339
DOPEY1,4684,-1.433737
ARHGAP35,1148,-1.43306
MRPS18C,5564,-1.432926
HNRNPA0,4389,-1.432816
STX4,2717,-1.43242
GSPT2,4996,-1.432126
PPCS,7374,-1.431919
DMTN,838,-1.430786
BRCC3,7286,-1.427548
TSFM,3980,-1.427475
SNAI2,2620,-1.425627
PNMA8B,6736,-1.422411
TEKT4,8981,-1.421353
AATF,5231,-1.420671
FAM117A,7646,-1.420316
GHR,1051,-1.419887
LHFPL2,4022,-1.419522
RIOK1,7752,-1.418752
COX4I1,570,-1.418064
TRUB1,8863,-1.417227
PEG10,4709,-1.415417
ETNK1,6304,-1.411498
TMEM61,9222,-1.411223
AMOT,9054,-1.411113
KYNU,3432,-1.409459
ZNF84,3037,-1.407395
COX6A1,571,-1.40731
NCBP2,4633,-1.406355
SLU7,4220,-1.40223
MAPKAP1,7260,-1.402073
HPR,1277,-1.400321
SSU72,5416,-1.400292
EMX2OS,9194,-1.399576
HIVEP1,1225,-1.399479
ZBBX,7382,-1.398446
HSP90AB1,1304,-1.39814
KIAA1549L,5020,-1.398025
SIN3A,5096,-1.397913
PTTG1,3539,-1.397732
CISD1,6465,-1.395019
EFHB,9008,-1.394975
STT3B,9255,-1.394802
GTPBP4,4947,-1.394335
SAMD9L,9290,-1.390779
MCOLN1,6687,-1.39055
C2CD2,5108,-1.39046
COX11,576,-1.389981
NARF,5221,-1.389384
SNTB2,2649,-1.387741
HSPA1L,1297,-1.385428
C11orf80,7368,-1.37957
BTBD9,8432,-1.377415
CLEC11A,2512,-1.376937
LTA4H,1573,-1.376055
SERPINB9P1,9356,-1.374799
TEKT2,5329,-1.373726
PMPCB,3670,-1.373063
GLRX5,5652,-1.371232
TXNL1,3594,-1.368589
HOMER2,3639,-1.367914
SNX16,7008,-1.365719
MOB2,7634,-1.364619
MAGEE2,8830,-1.364493
PSMA2,2223,-1.364352
BAALC,7436,-1.362949
ITGA1,1405,-1.361284
MED12L,8534,-1.360263
ZFAND2B,8742,-1.359097
IRS2,3307,-1.356076
PLK2,4312,-1.353656
PIEZO1,3815,-1.3516
RFC2,2373,-1.351524
ANKRD27,7808,-1.350675
SUPT4H1,2723,-1.350415
SYCE3,9946,-1.349908
MPP3,1699,-1.348751
CDH3,436,-1.348711
SOX3,2658,-1.348326
DNAL4,3992,-1.347724
PCDHB17P,5979,-1.347225
ST7,3114,-1.346458
ERP29,4396,-1.345924
GALNT18,9711,-1.345472
VAPB,3532,-1.3453
RMI2,8497,-1.344602
SUDS3,7075,-1.344308
CCHCR1,5952,-1.343891
ETHE1,4906,-1.343873
TIRAP,8427,-1.342694
GPC4,920,-1.342407
TEX10,6045,-1.340446
CACNA1F,339,-1.34005
LYRM1,6664,-1.339785
ZFAND3,6968,-1.339614
RPP25L,8824,-1.337912
HSD17B6,3290,-1.337442
DENND2A,5298,-1.33725
BTBD2,6355,-1.336033
ALDH1L2,9095,-1.335567
SSBP4,9173,-1.332883
KIF2A,1485,-1.33252
CEP19,8074,-1.332109
TLR4,2847,-1.331659
TPPP3,5818,-1.330502
DCN,673,-1.329382
SYN1,2733,-1.329219
PKM,2050,-1.326952
GDPD2,6033,-1.326075
CACNB1,342,-1.325978
SPATA6L,6133,-1.325418
VPS13D,6198,-1.325401
MVK,1732,-1.324974
CDCA5,8395,-1.324573
HPS1,1279,-1.323674
UBE3A,2940,-1.323513
MAPK12,2503,-1.322772
PIP4P1,8203,-1.320936
SPRED1,9106,-1.320878
CHMP4B,8707,-1.320185
HERC5,5646,-1.317482
ROBO4,5954,-1.317472
LOC93622,8348,-1.316767
HNRNPA3,9329,-1.316199
TMUB2,7251,-1.31596
DLX2,710,-1.315957
UBE2D3,2935,-1.315503
JAZF1,9358,-1.315173
GRAMD1A,6834,-1.314891
ELMOD1,6316,-1.314
DLD,704,-1.313994
SARS,2504,-1.312927
UBXN8,3116,-1.312775
ARF5,166,-1.310604
SLC2A4RG,6563,-1.309976
OPLAH,5243,-1.309263
STK33,7183,-1.308836
TMCC1,4677,-1.308778
CC2D2A,6777,-1.3072
IQCK,8625,-1.306866
ARX,9171,-1.306468
UBAP2,6457,-1.304453
GPD1L,4745,-1.303945
WDR62,9524,-1.303873
TNPO3,4932,-1.303423
RAD17,2320,-1.303162
ELP3,6173,-1.303153
TAF11,2750,-1.302587
DYNLT1,2789,-1.302085
SUCLG2,3362,-1.301888
PITPNM2,6809,-1.301885
COX10,575,-1.300054
GMNN,5571,-1.299178
DOCK6,6791,-1.298097
EPHB6,846,-1.29441
KIF1BP,5176,-1.294157
RHPN2,8106,-1.293035
IGSF8,8334,-1.292548
C1orf53,9783,-1.291196
CALR,354,-1.291082
STOM,839,-1.290923
LILRA4,4940,-1.289227
FAM174A,9673,-1.288061
BNIP3,290,-1.284841
AKTIP,7062,-1.283969
PHLPP2,4686,-1.283593
AFF2,962,-1.283578
RPS14,2464,-1.282515
PAK1IP1,6102,-1.28129
TRMT1,6349,-1.281058
CASC1,6238,-1.280305
TEK,2796,-1.27964
GEMIN7,7393,-1.278895
GEMIN8,6084,-1.278008
VPS53,6245,-1.276747
SPA17,5855,-1.275213
NICN1,7878,-1.274977
MCTP2,6428,-1.271471
INSM1,1392,-1.271334
LRP1,1563,-1.269052
C14orf119,6114,-1.268812
RNF26,7258,-1.268451
TPST2,3215,-1.267538
C2orf74,9629,-1.265068
NELFB,5083,-1.264225
CHAD,478,-1.262956
HTRA2,5357,-1.261735
PTPRZ1,2289,-1.260044
SNX14,6701,-1.259044
BECN1,3317,-1.259005
CXCR4,3092,-1.258493
SCFD2,9028,-1.258392
ARPC5L,7694,-1.257577
BFSP1,273,-1.257359
LY86,3636,-1.257067
ABHD10,6284,-1.255841
WDR74,5980,-1.255473
AKAP12,3715,-1.255132
FAM167A,7733,-1.253143
SMU1,6226,-1.252843
GPC5,930,-1.252227
MAP2K2,2193,-1.251486
ADAM23,3343,-1.251122
ZFAND6,5925,-1.250788
VANGL2,6696,-1.250025
COX7A2,573,-1.249569
VAMP8,3315,-1.247132
PPIH,4167,-1.247078
ZBTB41,9706,-1.244229
MPEG1,9310,-1.244212
TUBG1,2917,-1.244172
FAM104A,8044,-1.243692
VGF,2977,-1.241185
HACL1,5158,-1.239593
TRAPPC3,5277,-1.239076
MFSD13A,7430,-1.237467
LSM11,8787,-1.23524
EMP2,824,-1.233115
HIKESHI,5763,-1.230765
FAM177A1,9497,-1.229629
PPM1A,2126,-1.228773
GLUL,1068,-1.228534
CHSY3,9608,-1.227666
MLC1,4765,-1.227197
SLC2A5,2584,-1.227041
AGPAT5,6271,-1.226958
PCMT1,1952,-1.226009
ZNF285,5248,-1.224273
NPL,7625,-1.224157
FGF13,926,-1.224004
PHF14,3763,-1.223793
NDUFS2,1790,-1.222071
TAGLN3,5422,-1.220549
ZMYND12,7846,-1.21943
FBXL14,8887,-1.219383
CRY2,595,-1.219189
KLHDC3,8503,-1.218543
PSMC2,2236,-1.215714
FBXL15,7281,-1.215454
IDH1,1330,-1.21497
NOP56,4197,-1.214519
B4GALNT4,9613,-1.214162
ZDHHC14,7361,-1.211919
LOC728392,9980,-1.210157
CFAP206,9049,-1.209023
PGGHG,7521,-1.208131
RUBCNL,7528,-1.206993
SGTB,5964,-1.205758
IFIT3,1343,-1.205327
CX3CL1,2525,-1.204271
NFATC1,1814,-1.202737
ZSWIM3,8856,-1.202214
RWDD2A,8383,-1.201781
FXR2,3671,-1.200835
UQCRH,2960,-1.20056
KLRC2,1493,-1.200187
PLA2G12A,7660,-1.198931
C2orf15,8982,-1.197736
GNG10,1087,-1.197732
TAMM41,8762,-1.197538
FANK1,8302,-1.19723
NUP50,4307,-1.196035
USP15,3908,-1.195838
ATP6V0A1,232,-1.195097
ZNF513,8738,-1.194009
PUM1,3772,-1.19366
ZNF215,3065,-1.193146
NAGA,1765,-1.192565
SIRPA,8858,-1.191256
TIMM22,5470,-1.191011
KLF4,3572,-1.189946
MAST1,4659,-1.189337
CRELD2,7280,-1.189244
LCAT,1526,-1.188433
IGFBP5,1352,-1.187911
DDR2,1880,-1.186942
LRRC27,7571,-1.186396
NTSR2,4971,-1.186126
ASPH,196,-1.185425
TCEAL4,7461,-1.18429
ENOX2,4182,-1.182575
PA2G4,1921,-1.181829
FUBP1,3400,-1.178724
KLHL36,7404,-1.1778
LONRF2,9138,-1.177154
RAP2A,2337,-1.176988
AMPH,118,-1.175045
RELB,2366,-1.172241
C9orf40,6136,-1.17056
OSBPL11,8461,-1.169075
DPYSL5,6578,-1.169021
TCTN1,7311,-1.168894
AGTPBP1,4809,-1.167364
PHYHD1,9400,-1.164296
USHBP1,7776,-1.164259
CASC2,9412,-1.1632
MCTP1,7396,-1.162285
SLC30A4,3076,-1.160452
FPR1,972,-1.159514
PRSS1,2210,-1.15947
SREK1IP1,9573,-1.15822
ANKRD35,8955,-1.15703
CACNG8,6923,-1.155932
ALDH9A1,104,-1.155608
UBE2N,2939,-1.153261
SLC25A6,128,-1.152543
RNF38,9015,-1.152252
SPTLC1,4213,-1.151442
LTBR,1577,-1.151375
HLCS,1248,-1.149033
PPFIA3,3251,-1.148752
WDR47,4631,-1.148219
SLF1,7860,-1.148103
CSTF1,617,-1.14786
ANGPT2,123,-1.14632
FLCN,9245,-1.145384
TOMM7,5957,-1.144685
PSMC4,2238,-1.144336
TIMM44,4170,-1.143405
MKKS,3146,-1.143365
HDDC2,5562,-1.143125
CCT8,4287,-1.14222
ZNF14,3024,-1.141911
KRTCAP2,9228,-1.141044
LAMTOR1,6103,-1.139774
PRODH,2201,-1.137583
NFS1,3467,-1.137301
KCNA4,1444,-1.135858
ZDHHC15,9087,-1.135655
ST3GAL3,2569,-1.135311
CDKN1A,452,-1.131883
CYP11A1,651,-1.130639
LZTFL1,5970,-1.127052
PLCG2,2064,-1.126923
DHRSX,9288,-1.124695
GCC1,7299,-1.122668
SOWAHC,7172,-1.121958
LYNX1,7199,-1.121593
COX7A2L,3514,-1.119577
MMP16,1683,-1.118138
CLSTN3,3797,-1.117954
ALDH6A1,1685,-1.117343
ZNF514,8020,-1.115771
ARHGAP22,6908,-1.115743
RAB39B,8522,-1.113421
MYBL1,1737,-1.113248
DCC,670,-1.112993
ZNF770,6097,-1.112955
TM2D2,7775,-1.111976
DNM1,714,-1.110799
HOOK1,5714,-1.110423
NDUFC2,1789,-1.109967
ENG,829,-1.10691
SERHL2,9386,-1.105098
SEC24D,3863,-1.104166
CLNS1A,528,-1.104004
CAMKMT,7417,-1.102152
ZBED9,8451,-1.101888
SLITRK4,8825,-1.101789
DPY30,7966,-1.098557
UBE2J1,5752,-1.098174
LINC00467,7995,-1.097726
CACNG4,5276,-1.096273
YIF1B,8187,-1.094326
LSG1,6280,-1.094233
MLST8,7041,-1.09384
FAM151B,9155,-1.093345
SIAE,5909,-1.089938
PRKCZ,2180,-1.089191
COLEC12,7631,-1.088983
IFI30,4147,-1.088953
FBXW7,6256,-1.087371
LRRC7,6782,-1.084475
APOC1,151,-1.084138
RAB8B,5844,-1.083891
ALAD,95,-1.083149
TRIP6,2896,-1.082816
DBN1,668,-1.082678
SRPK2,2689,-1.082044
RUNDC1,8917,-1.08067
UBXN10,8688,-1.078928
TLR6,4098,-1.078771
OTUD1,9319,-1.077289
PWP1,4470,-1.073746
GABPB1,992,-1.072957
ARMC6,8340,-1.072898
SRD5A1,2681,-1.072401
ITGB2,1417,-1.071643
CRB1,4881,-1.070258
HS6ST3,9461,-1.069036
EML1,822,-1.067466
PDCD10,4520,-1.06745
EIF4E2,3649,-1.066674
PBX1,1941,-1.063354
AOAH,137,-1.06286
RTRAF,5800,-1.062644
SMAD1,1587,-1.061886
MAGED2,4373,-1.061849
P2RY1,1918,-1.061247
TP53TG1,4530,-1.061141
FEZ2,3734,-1.059866
PCLO,5362,-1.058899
MNDA,1687,-1.058573
SFXN4,8571,-1.057901
MSX1,1709,-1.057752
CLEC18B,9911,-1.056862
ASPHD2,6673,-1.056451
SERPINA1,2028,-1.056189
KCNE2,3920,-1.054993
BLCAP,4368,-1.054275
WDFY3,4666,-1.054259
PRPH,2204,-1.05239
GTF2B,1178,-1.052084
LPCAT1,7446,-1.051299
ZFP82,9525,-1.050753
ITGAX,1415,-1.050637
RNASE6,2400,-1.048806
DERL1,7266,-1.0484
UBE2E1,2936,-1.048044
RTN3,4090,-1.045169
CLUL1,5278,-1.045109
NPAS2,1858,-1.04504
TXNDC11,5574,-1.043559
PHLDA1,4577,-1.041782
BRI3,5032,-1.040689
PGBD5,7314,-1.038629
SLBP,3101,-1.037693
NTPCR,7884,-1.034789
HMGCLL1,5944,-1.034719
EPRS,851,-1.034323
MRPL20,6126,-1.034129
SERPINB8,2031,-1.033444
TXNDC9,4026,-1.033064
ZNF516,3751,-1.032361
PIANP,9201,-1.029997
EXOSC9,2087,-1.029176
NRBP1,5485,-1.028893
ADARB1,46,-1.028339
CHPT1,6622,-1.028165
WASL,3439,-1.025359
SS18L1,5146,-1.021449
STK24,3198,-1.021354
CH25H,3453,-1.020227
CDK5R1,3386,-1.02008
RAB3D,3694,-1.019766
EXT1,874,-1.01683
TMEM177,7605,-1.016689
OSTF1,5234,-1.016594
AMER3,9282,-1.01545
DACT3,8936,-1.014628
MBLAC2,9035,-1.014019
ZNF704,9928,-1.013701
COMMD10,5731,-1.012347
FGFRL1,5874,-1.01186
JAML,8578,-1.010361
POMZP3,4642,-1.010182
UBR1,9208,-1.009974
PLEKHA3,7184,-1.008395
G3BP2,3881,-1.007555
HSPH1,4326,-1.00537
GRIK3,1139,-1.005248
HDGF,1215,-1.003659
SLC5A3,2588,-1.003493
SLC6A12,2593,-1.002862
ABHD14A,5063,-1.002154
CAPS2,7978,-1.002124
SCGB3A1,8290,-1.002007
NR2C2,2887,-1.001835
SPSB2,7986,-1.000825
NTAN1,8619,-1.000769
SLC9A6,4173,-1.000744
PSME2,2251,-1.000092
RIMS3,3817,-0.999331
EPAS1,835,-0.997936
C10orf88,7488,-0.996123
AKT3,3923,-0.99491
DGKA,659,-0.994698
AGGF1,6155,-0.994656
APOL6,7617,-0.994099
BTBD6,8161,-0.992177
TMEM220,9771,-0.988008
HLA-DOA,1234,-0.986999
MARCO,3319,-0.98623
DUSP23,6070,-0.985846
RAB34,7770,-0.984724
FLNA,951,-0.984717
HEPH,3846,-0.983903
PLCD1,2062,-0.983693
NOXA1,4328,-0.98319
ZNF549,9427,-0.982218
MOV10,1693,-0.981796
VASN,8470,-0.981347
STK10,2712,-0.981117
ITM2C,7669,-0.980944
MED24,3859,-0.975581
AGA,83,-0.975487
NNT,4930,-0.974597
PLK3,537,-0.974469
MPPED2,323,-0.974457
NRSN2,7496,-0.973057
GRN,1136,-0.971614
CBX6,4902,-0.966778
KAT7,4475,-0.966678
CMTM3,8621,-0.966126
BCHE,259,-0.96538
REEP4,7586,-0.961907
MRPS22,6603,-0.961562
C15orf39,6584,-0.959648
ZNRF3,7825,-0.959051
PIP5K1B,3186,-0.958966
EFEMP1,910,-0.958743
ALYREF,4025,-0.957185
RHBDF2,7342,-0.955796
LRP8,3083,-0.955003
TAC3,2742,-0.954606
NAGLU,1766,-0.954502
SLC7A7,3469,-0.954299
SEMA4G,6863,-0.95332
STX7,3194,-0.951989
MSH2,1705,-0.949696
DIXDC1,8122,-0.949266
CAMK2A,356,-0.948938
MRPS7,5584,-0.948082
SLC1A3,2578,-0.947036
CKMT2,509,-0.945737
PJA2,3862,-0.94549
ODF2,1896,-0.942772
TMEM168,7070,-0.942724
LIN52,8264,-0.942667
PARP14,5976,-0.941723
UBB,2929,-0.940414
ACSM5,6096,-0.939591
DNASE2,723,-0.93797
PABPC1L,7583,-0.936322
EDA,773,-0.936218
TRIB2,5370,-0.935508
SAMD11,8949,-0.935129
PLA2G4A,2053,-0.935099
NEU1,1810,-0.934188
EMX2,827,-0.933996
C6orf136,9352,-0.932502
TMC8,8922,-0.93236
ZNF876P,9933,-0.93135
C1orf194,8676,-0.930566
TMEM136,9308,-0.926043
POLR1C,3686,-0.92462
SH2B3,3934,-0.923579
PCGF3,4100,-0.923185
CFAP61,5163,-0.922986
AP4S1,4481,-0.921565
CITED1,1704,-0.920436
DNAJC15,5417,-0.920314
WWP2,4436,-0.919048
ELMO2,6982,-0.918907
ATF7IP2,7504,-0.918665
APLNR,88,-0.918554
SLC7A2,2596,-0.916243
NRIP1,3148,-0.914422
DENND5B,9096,-0.909706
SLC4A1AP,4648,-0.909269
PDIA3,1159,-0.908639
GABRA1,993,-0.907708
PRPF4,3500,-0.906712
RTCB,5759,-0.90488
RASSF5,7721,-0.904598
EMP1,823,-0.903742
EIF3K,5346,-0.903736
SLC36A1,9287,-0.903403
DENR,3263,-0.901918
BNIP3L,291,-0.899489
PPP1R9B,7972,-0.896319
LPIN2,3754,-0.895866
HSPA12A,9451,-0.89506
ATMIN,4813,-0.895049
NR1H2,2954,-0.894434
VDAC1,2971,-0.894276
PHOSPHO2,9907,-0.894245
PPM1E,4590,-0.890905
BLOC1S3,9777,-0.890698
ARSK,9039,-0.890077
SYNDIG1L,9960,-0.889811
KLHL5,5590,-0.889515
TMEM119,9614,-0.888961
GSTM4,1171,-0.888459
SLC4A7,3663,-0.888365
MSMP,9975,-0.888287
FRMD3,9444,-0.887188
PRKX,2198,-0.885753
ACYP1,42,-0.88373
SEMA3G,6591,-0.883179
COASY,7587,-0.882169
TBC1D10C,9713,-0.881923
ZEB1,2777,-0.881548
QPCT,5031,-0.878399
HK1,1227,-0.877929
PRPS1,2205,-0.87736
LHX2,3596,-0.876804
PSMA1,2222,-0.875665
SSR3,2696,-0.873214
TNIK,4689,-0.871221
RAB33A,3599,-0.870693
SNHG7,8071,-0.870289
CNOT1,4675,-0.868724
BABAM1,5407,-0.867082
UBE2F,8851,-0.866537
GAD1,1006,-0.866163
EPHB1,843,-0.865964
KIAA1324,6770,-0.865807
BTC,301,-0.865701
KDM3A,6450,-0.863588
SH3GL2,2557,-0.86332
EXOC1,6419,-0.86293
STAT5B,2706,-0.861999
MLXIPL,5588,-0.86085
F10,885,-0.860213
RUSC1,4973,-0.860108
CD226,4272,-0.859059
RPP40,4324,-0.857774
KHK,1484,-0.855914
VPS33A,7165,-0.854871
IMP3,6242,-0.854762
BBOX1,3196,-0.853041
NAE1,3402,-0.852977
KRR1,4456,-0.851791
HSDL2,7870,-0.848424
PFDN5,2005,-0.84696
LRRC66,9632,-0.84646
EFNA5,790,-0.84515
TMEM68,8811,-0.844775
AHR,90,-0.843772
COQ7,4049,-0.842458
NANS,5895,-0.840641
CCDC92,7537,-0.84048
ZNF391,9674,-0.838643
CDC123,3395,-0.836999
TPM2,2881,-0.836972
TWF2,4562,-0.836253
LAMB3,1518,-0.835826
DUSP12,4535,-0.835201
BRINP2,6873,-0.83413
MRPL51,5667,-0.834
RPL35A,2441,-0.833631
GGNBP2,7449,-0.83183
TMEM243,7278,-0.83144
RAP1B,2334,-0.831043
NSL1,5091,-0.830713
ANO2,6645,-0.82991
IMPAD1,6065,-0.827271
THAP7,7602,-0.826099
NIPA2,7666,-0.825333
FSD1,7287,-0.825323
CHM,490,-0.822903
GS1-124K5.11,9904,-0.82199
CDC7,3174,-0.818967
NOS1AP,3784,-0.818548
TRMT1L,7674,-0.818528
ITGA3,1408,-0.81637
RIMS2,3773,-0.816189
BMPR1B,286,-0.815169
LFNG,1533,-0.814616
MORF4L2,3737,-0.812476
CHST14,8398,-0.812227
GOT1,1095,-0.810638
EPS8,852,-0.810206
AGFG2,1281,-0.810185
LRCH2,6824,-0.81
CIAO1,3612,-0.809726
CALM1,352,-0.809714
OPA1,1900,-0.807822
AKR1B1,108,-0.807638
EGLN1,5968,-0.806679
VGLL4,3768,-0.80578
PSMC6,2240,-0.804667
KCNN1,1473,-0.80435
VIM,2979,-0.804084
SDC2,2526,-0.803559
GALT,1015,-0.802316
FAM160B1,6855,-0.802184
PIGP,5656,-0.802063
ZNF608,6756,-0.801392
CPNE2,9339,-0.79941
GPR155,9005,-0.798755
ASPHD1,9395,-0.797357
CCDC6,3121,-0.795798
SMTN,2587,-0.7948
CYGB,8428,-0.791997
POP7,4063,-0.791666
RARRES1,2343,-0.791168
PROS1,2202,-0.791052
CEP63,7553,-0.791004
CTGF,622,-0.790751
SLC25A20,347,-0.789202
EHBP1,4814,-0.788858
KCTD16,6766,-0.788404
PCYOX1L,7209,-0.788354
FGFR1OP,4460,-0.788275
FEN1,919,-0.788141
HK2,1228,-0.787614
CLTC,532,-0.786836
CPSF2,5881,-0.786022
LOC389906,9809,-0.785385
CIDEC,6986,-0.784795
KLRC1,1492,-0.782898
TMEM185A,7948,-0.782333
EIF5B,3758,-0.781837
NMRK1,6094,-0.779055
CUL9,4718,-0.776844
WDR1,3903,-0.776245
ANGPT1,122,-0.775215
CLDN10,3479,-0.774408
SLC1A2,2577,-0.773372
PLPP3,3281,-0.772706
ZNF254,3687,-0.772485
MPC2,5067,-0.769309
COL4A2,546,-0.76673
PPP1R18,9181,-0.765677
ECT2,772,-0.764456
EHD3,5513,-0.763834
DMAC2,6152,-0.763651
OGFRL1,7326,-0.761659
PTPRJ,2282,-0.761471
UNC119,3486,-0.761431
RPS18,2467,-0.760458
LOC728739,9985,-0.759792
TSPAN31,2505,-0.759395
MRPS18B,5382,-0.758353
LAT2,2993,-0.756935
RARA,2339,-0.752166
ADGRL3,4806,-0.748215
LHFPL5,9373,-0.748004
CTBS,619,-0.747082
FOXS1,947,-0.74624
ANO10,6167,-0.745979
AACS,7189,-0.744497
TSGA10,7593,-0.743182
GALNT10,6327,-0.742277
FAM53C,5691,-0.742044
FAM162B,9341,-0.74199
MAN1B1-AS1,10020,-0.741723
PHF10,6244,-0.74167
PTH1R,2262,-0.740928
PCDHB2,6517,-0.740758
IKBKG,3240,-0.740714
SDHAF3,6626,-0.740611
DMD,712,-0.740466
PPM1L,9009,-0.739625
TBC1D14,6769,-0.73821
NALCN,9453,-0.738084
PHB2,4553,-0.737391
FXYD7,5869,-0.737204
TMEM199,8919,-0.735658
GRM7,1154,-0.735522
BDNF-AS,9912,-0.733793
NRGN,1873,-0.733498
NCKAP1,4319,-0.733402
WIZ,6913,-0.733023
HINT1,1224,-0.73297
JOSD1,3892,-0.732284
ICMT,4900,-0.731669
NTN4,6922,-0.730045
FOXQ1,8367,-0.728743
HMOX2,1259,-0.727904
KCNJ4,1458,-0.72783
TSPAN5,3978,-0.724336
ALDOC,107,-0.72433
TMEM169,8310,-0.724064
PSMD2,2242,-0.723666
SNF8,4536,-0.72364
COA1,6409,-0.722238
ADRA2A,68,-0.718567
ENO2,831,-0.717834
TPP1,525,-0.717703
RAB14,5776,-0.716597
BCAS3,6022,-0.714569
FAM167A-AS1,7734,-0.713888
C12orf43,7137,-0.713495
CCDC102A,8323,-0.712402
GSR,1165,-0.71227
PDCD2,1961,-0.712029
AGBL4,8018,-0.711951
NPM3,4105,-0.710961
UNC5D,8815,-0.71048
ARSJ,7336,-0.709338
RMDN1,5607,-0.708788
SERPINH1,385,-0.708587
PLEKHA4,6838,-0.706926
ING4,5624,-0.704842
TIMP3,2833,-0.701843
LNX1,7983,-0.701672
WSCD1,4815,-0.701113
ATXN1L,9657,-0.70068
MTX2,4268,-0.699616
LHX8,9873,-0.698977
PGAP3,8335,-0.696563
PRELID3A,4267,-0.695325
TMEM181,6800,-0.694122
TAF9,2749,-0.693811
NFKBIB,1825,-0.693761
BMPR1A,285,-0.692025
SNAPC4,2639,-0.691067
ATP13A1,6656,-0.690548
INSIG1,1391,-0.688573
C1orf122,8686,-0.688411
ZNF184,3058,-0.688359
BAP1,3173,-0.687365
NDNF,7324,-0.687305
COPS5,4412,-0.687041
GABRB2,999,-0.685427
EIF4G1,810,-0.684284
TOMM40,4159,-0.683832
LMCD1,5497,-0.682727
CUL1,3212,-0.68188
VWA3A,8903,-0.68173
C20orf196,8969,-0.677364
ADCY4,9205,-0.677023
PRUNE2,9080,-0.676564
ONECUT2,3656,-0.675888
TRIP10,3577,-0.675444
NES,4308,-0.674152
RPS20,2469,-0.673675
IDH3B,1333,-0.673444
ZBTB24,3844,-0.672837
EVI2B,873,-0.67212
KLC1,1496,-0.671655
LAMTOR3,3301,-0.671439
SOCS2,3379,-0.667541
FAM103A1,7730,-0.667086
TLL1,2842,-0.666893
ANAPC13,5057,-0.666432
MAGEF1,7014,-0.665149
LRP4,1566,-0.663348
AQP1,156,-0.661212
FAM84A,9000,-0.660543
NRBF2,5492,-0.659876
CNEP1R1,9426,-0.658208
MRPL13,5393,-0.658118
KANK3,9441,-0.65773
PPP2R2D,6463,-0.657386
C1GALT1,6587,-0.657257
CCDC102B,7426,-0.656084
CYYR1,8508,-0.655309
RDH13,8386,-0.655093
ABCF1,9,-0.654868
FASTKD2,4604,-0.654837
XK,3007,-0.653371
MAP3K11,1676,-0.65304
LRRC57,9414,-0.652166
USP11,3156,-0.650433
SLC2A6,4499,-0.6465
PTK2B,900,-0.643966
SLC4A11,7787,-0.640526
SEMA3C,4188,-0.639859
RNF8,3455,-0.639648
ITGB7,1421,-0.638739
SEC31A,4606,-0.63509
ANG,121,-0.634244
PARVA,6408,-0.632871
CRB2,9590,-0.632582
GRIK5,1141,-0.632345
ATP2C1,5262,-0.632059
KHDRBS2,9267,-0.631989
NRXN1,3607,-0.631627
NUMB,3302,-0.62835
HMGXB4,3943,-0.628068
NMNAT1,7117,-0.626679
LRP10,5133,-0.624083
